unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1578243600,1/5/2020 17:00,BTC/USD,7475.4,7484,7465.2,7480.3,376160.96,50.31
1578240000,1/5/2020 16:00,BTC/USD,7477.7,7490.9,7467.26,7475.4,825564.4,110.35
1578236400,1/5/2020 15:00,BTC/USD,7448.8,7480,7447.8,7477.7,779022.31,104.35
1578232800,1/5/2020 14:00,BTC/USD,7446,7454,7440.8,7448.8,326787.52,43.87
1578229200,1/5/2020 13:00,BTC/USD,7470,7475,7430.6,7446,4451871.72,598.1
1578225600,1/5/2020 12:00,BTC/USD,7451,7470,7450,7470,879801.82,117.94
1578222000,1/5/2020 11:00,BTC/USD,7437.38,7458.3,7434.3,7451,217880.53,29.26
1578218400,1/5/2020 10:00,BTC/USD,7447.06,7450.1,7430,7437.38,234892.37,31.55
1578214800,1/5/2020 9:00,BTC/USD,7449.8,7456.8,7430,7447.06,508199.6,68.28
1578211200,1/5/2020 8:00,BTC/USD,7485.68,7490.2,7437.8,7449.8,648033.2,86.84
1578207600,1/5/2020 7:00,BTC/USD,7485.7,7489.9,7474.6,7485.68,485326.96,64.88
1578204000,1/5/2020 6:00,BTC/USD,7485.77,7500,7475.8,7485.7,475314.76,63.44
1578200400,1/5/2020 5:00,BTC/USD,7478.4,7488.4,7474,7485.77,438639.37,58.62
1578196800,1/5/2020 4:00,BTC/USD,7492.9,7509.9,7470.8,7478.4,516043.42,68.9
1578193200,1/5/2020 3:00,BTC/USD,7468.28,7495.8,7468.2,7492.9,174697.66,23.36
1578189600,1/5/2020 2:00,BTC/USD,7483,7502.9,7455.5,7468.28,1282514.05,171.33
1578186000,1/5/2020 1:00,BTC/USD,7391.2,7499,7391.2,7483,4653783.4,623.83
1578182400,1/5/2020 0:00,BTC/USD,7369.83,7408.6,7369.83,7391.2,1173881.59,158.83
1578178800,1/4/2020 23:00,BTC/USD,7363,7374.3,7351.99,7369.83,213135.35,28.95
1578175200,1/4/2020 22:00,BTC/USD,7370.36,7373,7359.1,7363,2121992.87,288.11
1578171600,1/4/2020 21:00,BTC/USD,7363.3,7383.2,7356.9,7370.36,1692151.2,229.65
1578168000,1/4/2020 20:00,BTC/USD,7354.1,7364.7,7333.7,7363.3,457476.83,62.2
1578164400,1/4/2020 19:00,BTC/USD,7322.86,7368.7,7311.1,7354.1,869291.35,118.57
1578160800,1/4/2020 18:00,BTC/USD,7366,7422,7297.3,7322.86,5648416.1,766.36
1578157200,1/4/2020 17:00,BTC/USD,7336.6,7371.2,7333.9,7366,8007314.58,1088.5
1578153600,1/4/2020 16:00,BTC/USD,7348.6,7349.98,7326,7336.6,2382848.18,324.63
1578150000,1/4/2020 15:00,BTC/USD,7345,7349.6,7330,7348.6,1271822.81,173.17
1578146400,1/4/2020 14:00,BTC/USD,7330.8,7345,7325.98,7345,2518817.09,343.08
1578142800,1/4/2020 13:00,BTC/USD,7341.17,7353,7326.8,7330.8,443244.98,60.42
1578139200,1/4/2020 12:00,BTC/USD,7361.69,7362,7341.1,7341.17,282774.32,38.43
1578135600,1/4/2020 11:00,BTC/USD,7347.2,7362,7334,7361.69,353598.58,48.1
1578132000,1/4/2020 10:00,BTC/USD,7389,7395.7,7347.2,7347.2,619081.26,83.9
1578128400,1/4/2020 9:00,BTC/USD,7376.9,7389,7370.6,7389,163121.12,22.11
1578124800,1/4/2020 8:00,BTC/USD,7370.9,7388.9,7365.6,7376.9,263389.11,35.7
1578121200,1/4/2020 7:00,BTC/USD,7384.57,7384.57,7361.8,7370.9,363585.54,49.3
1578117600,1/4/2020 6:00,BTC/USD,7377,7389.59,7377,7384.57,709278.13,96.09
1578114000,1/4/2020 5:00,BTC/USD,7358.57,7394.3,7358.5,7377,753803.68,102.18
1578110400,1/4/2020 4:00,BTC/USD,7362.81,7362.81,7348.5,7358.57,474060.02,64.45
1578106800,1/4/2020 3:00,BTC/USD,7353.2,7362.9,7346.96,7362.81,441420.93,59.99
1578103200,1/4/2020 2:00,BTC/USD,7335.69,7355.8,7325.1,7353.2,739983,100.86
1578099600,1/4/2020 1:00,BTC/USD,7339.68,7339.7,7329.1,7335.69,208838.34,28.47
1578096000,1/4/2020 0:00,BTC/USD,7371.2,7378.6,7329.1,7339.68,378132.07,51.39
1578092400,1/3/2020 23:00,BTC/USD,7334.8,7372,7330.9,7371.2,658898.96,89.58
1578088800,1/3/2020 22:00,BTC/USD,7304.1,7348.2,7299.1,7334.8,719209.91,98.27
1578085200,1/3/2020 21:00,BTC/USD,7353.21,7360.7,7301,7304.1,701738.97,95.74
1578081600,1/3/2020 20:00,BTC/USD,7370.54,7390,7338,7353.21,391912.51,53.27
1578078000,1/3/2020 19:00,BTC/USD,7372.5,7380.4,7325,7370.54,670357.68,91.17
1578074400,1/3/2020 18:00,BTC/USD,7389,7397.1,7369,7372.5,473503.25,64.15
1578070800,1/3/2020 17:00,BTC/USD,7426,7438.3,7370.6,7389,551903.37,74.6
1578067200,1/3/2020 16:00,BTC/USD,7346,7444.9,7327.8,7426,3028523.77,408.99
1578063600,1/3/2020 15:00,BTC/USD,7285.8,7350,7285.7,7346,527313.26,72.14
1578060000,1/3/2020 14:00,BTC/USD,7383.3,7394.6,7272.4,7285.8,2319209.56,317.86
1578056400,1/3/2020 13:00,BTC/USD,7353.03,7407.57,7342.4,7383.3,1277393.25,173.31
1578052800,1/3/2020 12:00,BTC/USD,7369.5,7381.7,7338.9,7353.03,998226.28,135.49
1578049200,1/3/2020 11:00,BTC/USD,7344.9,7377.2,7344.9,7369.5,1022144.64,138.9
1578045600,1/3/2020 10:00,BTC/USD,7383.1,7404.17,7311.5,7344.9,2422715.12,329.06
1578042000,1/3/2020 9:00,BTC/USD,7290,7385.9,7290,7383.1,2316634.16,315.62
1578038400,1/3/2020 8:00,BTC/USD,7236.6,7324.6,7235.7,7290,1990230.16,273.18
1578034800,1/3/2020 7:00,BTC/USD,7234.2,7260.81,7226.1,7236.6,1650690.92,227.94
1578031200,1/3/2020 6:00,BTC/USD,7252.5,7252.6,7228,7234.2,932407.73,128.77
1578027600,1/3/2020 5:00,BTC/USD,7255.9,7299.8,7213.2,7252.5,2890827.27,399.46
1578024000,1/3/2020 4:00,BTC/USD,6977.6,7416,6977.5,7255.9,15039980.92,2076.41
1578020400,1/3/2020 3:00,BTC/USD,6988.9,6996.2,6977.5,6977.6,271521.9,38.84
1578016800,1/3/2020 2:00,BTC/USD,6918.7,6994.6,6909.3,6988.9,2963030.15,426.5
1578013200,1/3/2020 1:00,BTC/USD,6962.5,6970.5,6918.7,6918.7,2502796.63,359.9
1578009600,1/3/2020 0:00,BTC/USD,6989.4,6992.78,6950.1,6962.5,2037989.84,292.52
1578006000,1/2/2020 23:00,BTC/USD,6995.79,6995.8,6984,6989.4,401181.17,57.37
1578002400,1/2/2020 22:00,BTC/USD,7005.99,7010.1,6995.2,6995.79,1195726.79,170.71
1577998800,1/2/2020 21:00,BTC/USD,6985,7006.6,6976.53,7005.99,405411.19,58
1577995200,1/2/2020 20:00,BTC/USD,7013.96,7013.96,6981.2,6985,917562.19,131.27
1577991600,1/2/2020 19:00,BTC/USD,7005.9,7019.8,6991.9,7013.96,1080486.6,154.24
1577988000,1/2/2020 18:00,BTC/USD,7002.4,7010,6980.1,7005.9,689488.53,98.54
1577984400,1/2/2020 17:00,BTC/USD,7071.1,7071.1,6963,7002.4,11056171.44,1578.99
1577980800,1/2/2020 16:00,BTC/USD,7149.1,7161.7,7051.6,7071.1,3534674.6,498.99
1577977200,1/2/2020 15:00,BTC/USD,7157.1,7173.1,7142.9,7149.1,3038252.22,423.84
1577973600,1/2/2020 14:00,BTC/USD,7154.4,7168.7,7141,7157.1,478537.78,66.84
1577970000,1/2/2020 13:00,BTC/USD,7171.58,7178.21,7126.08,7154.4,763174.82,106.86
1577966400,1/2/2020 12:00,BTC/USD,7161,7180.5,7161,7171.58,236210.91,32.94
1577962800,1/2/2020 11:00,BTC/USD,7181.5,7184,7161,7161,259969.11,36.24
1577959200,1/2/2020 10:00,BTC/USD,7178.5,7196.1,7178.4,7181.5,437130.72,60.85
1577955600,1/2/2020 9:00,BTC/USD,7165.02,7178.5,7158.3,7178.5,859368.25,119.91
1577952000,1/2/2020 8:00,BTC/USD,7126,7165.4,7126,7165.02,388624,54.33
1577948400,1/2/2020 7:00,BTC/USD,7148.8,7155.89,7100,7126,2050781.38,287.85
1577944800,1/2/2020 6:00,BTC/USD,7149.3,7156,7143,7148.8,1483700.9,207.51
1577941200,1/2/2020 5:00,BTC/USD,7153.5,7158.48,7144.5,7149.3,210649.62,29.45
1577937600,1/2/2020 4:00,BTC/USD,7133.1,7164,7131,7153.5,580795.63,81.28
1577934000,1/2/2020 3:00,BTC/USD,7179.4,7179.4,7132,7133.1,2853816.46,398.76
1577930400,1/2/2020 2:00,BTC/USD,7202.84,7202.84,7175.1,7179.4,690405.62,96.16
1577926800,1/2/2020 1:00,BTC/USD,7225,7225.2,7200.22,7202.84,370935.16,51.41
1577923200,1/2/2020 0:00,BTC/USD,7212.7,7225.8,7202.1,7225,257055.98,35.63
1577919600,1/1/2020 23:00,BTC/USD,7216.1,7216.1,7198.67,7212.7,658491.3,91.36
1577916000,1/1/2020 22:00,BTC/USD,7258.05,7259,7210,7216.1,1370661.05,189.32
1577912400,1/1/2020 21:00,BTC/USD,7254,7261.9,7250.3,7258.05,978040.91,134.8
1577908800,1/1/2020 20:00,BTC/USD,7250.4,7254.9,7245,7254,385849.9,53.22
1577905200,1/1/2020 19:00,BTC/USD,7260.8,7260.8,7245.9,7250.4,319103.82,44.01
1577901600,1/1/2020 18:00,BTC/USD,7261.9,7264.1,7254.15,7260.8,443780.19,61.14
1577898000,1/1/2020 17:00,BTC/USD,7251,7269.6,7245.1,7261.9,836572.73,115.24
1577894400,1/1/2020 16:00,BTC/USD,7249.9,7251,7239.2,7251,489239.96,67.53
1577890800,1/1/2020 15:00,BTC/USD,7235.8,7285.1,7235.8,7249.9,2189560.74,301.13
1577887200,1/1/2020 14:00,BTC/USD,7234.4,7244.2,7226.6,7235.8,377261.23,52.12
1577883600,1/1/2020 13:00,BTC/USD,7233.7,7241.1,7230,7234.4,558773.33,77.22
1577880000,1/1/2020 12:00,BTC/USD,7208.1,7234.95,7208.1,7233.7,609735.76,84.41
1577876400,1/1/2020 11:00,BTC/USD,7215.4,7246.6,7208.1,7208.1,408668.61,56.53
1577872800,1/1/2020 10:00,BTC/USD,7203.3,7217,7201.2,7215.4,318329.62,44.18
1577869200,1/1/2020 9:00,BTC/USD,7207.24,7218.86,7202.5,7203.3,290391.96,40.28
1577865600,1/1/2020 8:00,BTC/USD,7219.64,7219.7,7194.31,7207.24,349804.54,48.56
1577862000,1/1/2020 7:00,BTC/USD,7234.5,7237.7,7215.26,7219.64,180340.58,24.95
1577858400,1/1/2020 6:00,BTC/USD,7236.5,7242.08,7231.8,7234.5,1947580.66,269.21
1577854800,1/1/2020 5:00,BTC/USD,7226.1,7236.6,7225.7,7236.5,205224.37,28.37
1577851200,1/1/2020 4:00,BTC/USD,7237.3,7241.3,7226.1,7226.1,376005.93,51.99
1577847600,1/1/2020 3:00,BTC/USD,7256.7,7256.7,7233.1,7237.3,232310.66,32.08
1577844000,1/1/2020 2:00,BTC/USD,7227.8,7256.7,7227.8,7256.7,251133.24,34.66
1577840400,1/1/2020 1:00,BTC/USD,7189.81,7250,7187.4,7227.8,446380.04,61.75
1577836800,1/1/2020 0:00,BTC/USD,7208.3,7208.3,7185.4,7189.81,764456.17,106.25
1577833200,12/31/2019 23:00,BTC/USD,7217,7217,7199,7208.3,1092539.24,151.68
1577829600,12/31/2019 22:00,BTC/USD,7197.4,7227.3,7193.6,7217,1333111.29,184.86
1577826000,12/31/2019 21:00,BTC/USD,7180.6,7199.39,7180.6,7197.4,653015.01,90.77
1577822400,12/31/2019 20:00,BTC/USD,7184.79,7193.6,7177.1,7180.6,282179.34,39.29
1577818800,12/31/2019 19:00,BTC/USD,7173.9,7192.5,7166.8,7184.79,1233250.99,171.61
1577815200,12/31/2019 18:00,BTC/USD,7174,7181.6,7161.3,7173.9,950202.34,132.55
1577811600,12/31/2019 17:00,BTC/USD,7223.3,7223.3,7171,7174,1490884.52,207.34
1577808000,12/31/2019 16:00,BTC/USD,7205,7232.8,7200.1,7223.3,450367.87,62.38
1577804400,12/31/2019 15:00,BTC/USD,7250.34,7266.7,7203.9,7205,2163382.58,299.54
1577800800,12/31/2019 14:00,BTC/USD,7258.7,7333,7250.3,7250.34,2257377.01,309.33
1577797200,12/31/2019 13:00,BTC/USD,7260.8,7273.8,7251.2,7258.7,1362115.37,187.65
1577793600,12/31/2019 12:00,BTC/USD,7263.9,7264,7242.1,7260.8,329968.17,45.48
1577790000,12/31/2019 11:00,BTC/USD,7255.8,7271.3,7255.8,7263.9,301662.1,41.52
1577786400,12/31/2019 10:00,BTC/USD,7249.7,7267.24,7245,7255.8,222500.91,30.67
1577782800,12/31/2019 9:00,BTC/USD,7250,7259.9,7240.5,7249.7,1045512.24,144.12
1577779200,12/31/2019 8:00,BTC/USD,7268.6,7269.33,7248.46,7250,269023.67,37.08
1577775600,12/31/2019 7:00,BTC/USD,7264.8,7268.6,7251.5,7268.6,1740765.12,239.59
1577772000,12/31/2019 6:00,BTC/USD,7275.7,7275.7,7264.7,7264.8,157495.93,21.67
1577768400,12/31/2019 5:00,BTC/USD,7265.9,7276.5,7262.5,7275.7,207988.11,28.62
1577764800,12/31/2019 4:00,BTC/USD,7248.94,7272.6,7240.98,7265.9,1147337.45,158.2
1577761200,12/31/2019 3:00,BTC/USD,7254.9,7261.2,7236.6,7248.94,1441112.26,198.88
1577757600,12/31/2019 2:00,BTC/USD,7274.3,7275,7247.8,7254.9,452803.49,62.39
1577754000,12/31/2019 1:00,BTC/USD,7259.9,7276.2,7259.8,7274.3,203345.84,27.99
1577750400,12/31/2019 0:00,BTC/USD,7260.9,7261,7215.9,7259.9,862670.82,119.25
1577746800,12/30/2019 23:00,BTC/USD,7293.94,7297.6,7260.8,7260.9,542975.46,74.61
1577743200,12/30/2019 22:00,BTC/USD,7280,7294.3,7279.9,7293.94,153337.6,21.05
1577739600,12/30/2019 21:00,BTC/USD,7285,7294.4,7272,7280,537702.4,73.82
1577736000,12/30/2019 20:00,BTC/USD,7257.5,7294.3,7249,7285,699391.25,96.08
1577732400,12/30/2019 19:00,BTC/USD,7272.15,7272.15,7257.5,7257.5,685333.99,94.34
1577728800,12/30/2019 18:00,BTC/USD,7274.76,7290.3,7272.1,7272.15,4905812.56,673.99
1577725200,12/30/2019 17:00,BTC/USD,7272.4,7274.8,7251.2,7274.76,542691.35,74.74
1577721600,12/30/2019 16:00,BTC/USD,7273.5,7277.5,7242.4,7272.4,1600408.92,220.39
1577718000,12/30/2019 15:00,BTC/USD,7323.5,7323.5,7201.29,7273.5,9859514.89,1356.64
1577714400,12/30/2019 14:00,BTC/USD,7345.34,7351.1,7321.46,7323.5,473564.81,64.57
1577710800,12/30/2019 13:00,BTC/USD,7328.3,7360.2,7307.6,7345.34,731046.42,99.6
1577707200,12/30/2019 12:00,BTC/USD,7335.9,7351.1,7323.9,7328.3,537243.35,73.22
1577703600,12/30/2019 11:00,BTC/USD,7332.8,7340.4,7326.8,7335.9,1135320.46,154.76
1577700000,12/30/2019 10:00,BTC/USD,7355.09,7367.9,7301.3,7332.8,2322884.59,316.87
1577696400,12/30/2019 9:00,BTC/USD,7391.01,7394.2,7355,7355.09,737816.96,100.07
1577692800,12/30/2019 8:00,BTC/USD,7408.38,7408.38,7371,7391.01,798917.44,108.25
1577689200,12/30/2019 7:00,BTC/USD,7404.5,7421.7,7404.4,7408.38,346576.98,46.75
1577685600,12/30/2019 6:00,BTC/USD,7398.3,7404.5,7394.9,7404.5,168673.21,22.8
1577682000,12/30/2019 5:00,BTC/USD,7395,7400.3,7394.9,7398.3,112217.83,15.17
1577678400,12/30/2019 4:00,BTC/USD,7380.6,7395.1,7376.3,7395,221590.45,30.01
1577674800,12/30/2019 3:00,BTC/USD,7389.1,7389.2,7372.8,7380.6,251076.31,34.02
1577671200,12/30/2019 2:00,BTC/USD,7381.89,7394.1,7372.62,7389.1,117999.78,15.98
1577667600,12/30/2019 1:00,BTC/USD,7367.7,7383.6,7357.2,7381.89,612458.72,83.09
1577664000,12/30/2019 0:00,BTC/USD,7413.6,7416.1,7332.8,7367.7,1751194.84,237.64
1577660400,12/29/2019 23:00,BTC/USD,7420,7440.64,7410,7413.6,715657.01,96.33
1577656800,12/29/2019 22:00,BTC/USD,7420.95,7449.9,7420,7420,285755.66,38.43
1577653200,12/29/2019 21:00,BTC/USD,7423.9,7435.2,7387.8,7420.95,1473601.1,198.72
1577649600,12/29/2019 20:00,BTC/USD,7496,7551.6,7384.1,7423.9,4491227.2,601.04
1577646000,12/29/2019 19:00,BTC/USD,7447.9,7496,7443.4,7496,2119277.71,283.45
1577642400,12/29/2019 18:00,BTC/USD,7433.07,7448,7425.8,7447.9,716810.11,96.36
1577638800,12/29/2019 17:00,BTC/USD,7433.8,7435,7407.5,7433.07,428522.77,57.76
1577635200,12/29/2019 16:00,BTC/USD,7418,7455,7414.8,7433.8,1080042.74,145.2
1577631600,12/29/2019 15:00,BTC/USD,7412.3,7438.8,7392,7418,784270.33,105.74
1577628000,12/29/2019 14:00,BTC/USD,7429.83,7434.2,7407,7412.3,849459.57,114.48
1577624400,12/29/2019 13:00,BTC/USD,7386.9,7439.7,7370,7429.83,2366503.22,319.31
1577620800,12/29/2019 12:00,BTC/USD,7363.07,7390.3,7355,7386.9,910875.05,123.46
1577617200,12/29/2019 11:00,BTC/USD,7349,7363.4,7349,7363.07,108776.39,14.78
1577613600,12/29/2019 10:00,BTC/USD,7338.7,7349.1,7338.7,7349,210869.37,28.7
1577610000,12/29/2019 9:00,BTC/USD,7378,7382.6,7338.7,7338.7,411396.37,55.94
1577606400,12/29/2019 8:00,BTC/USD,7342.7,7378.4,7342.7,7378,560761.4,76.19
1577602800,12/29/2019 7:00,BTC/USD,7339.2,7343.2,7339.2,7342.7,61054.76,8.315
1577599200,12/29/2019 6:00,BTC/USD,7335,7343.1,7333.17,7339.2,103589.81,14.12
1577595600,12/29/2019 5:00,BTC/USD,7320.88,7335,7319.4,7335,111324.1,15.19
1577592000,12/29/2019 4:00,BTC/USD,7328.14,7330,7320.88,7320.88,101243.35,13.82
1577588400,12/29/2019 3:00,BTC/USD,7327.72,7330,7327.7,7328.14,17122.11,2.336
1577584800,12/29/2019 2:00,BTC/USD,7318.3,7329.6,7318.2,7327.72,159202.75,21.74
1577581200,12/29/2019 1:00,BTC/USD,7329.93,7330,7318.2,7318.3,183638.62,25.08
1577577600,12/29/2019 0:00,BTC/USD,7334.4,7335,7311.6,7329.93,277128.04,37.83
1577574000,12/28/2019 23:00,BTC/USD,7348.2,7348.27,7325,7334.4,6784374.43,924.96
1577570400,12/28/2019 22:00,BTC/USD,7357.6,7358.3,7333.62,7348.2,297172.04,40.47
1577566800,12/28/2019 21:00,BTC/USD,7368.5,7369.4,7357.4,7357.6,188834.32,25.65
1577563200,12/28/2019 20:00,BTC/USD,7367.92,7378.2,7363.3,7368.5,280043.25,37.99
1577559600,12/28/2019 19:00,BTC/USD,7366.14,7381.6,7364,7367.92,255137.97,34.62
1577556000,12/28/2019 18:00,BTC/USD,7376.19,7385.4,7354.3,7366.14,788022.9,106.83
1577552400,12/28/2019 17:00,BTC/USD,7354.4,7376.6,7352,7376.19,196357.89,26.68
1577548800,12/28/2019 16:00,BTC/USD,7340.9,7366.9,7302,7354.4,970695.67,132.57
1577545200,12/28/2019 15:00,BTC/USD,7358.8,7390,7323.9,7340.9,1023237.34,139.11
1577541600,12/28/2019 14:00,BTC/USD,7330.2,7366.2,7330.15,7358.8,445686.8,60.64
1577538000,12/28/2019 13:00,BTC/USD,7339.2,7339.3,7324.1,7330.2,296559.94,40.45
1577534400,12/28/2019 12:00,BTC/USD,7330.55,7341.6,7327.9,7339.2,505331.06,68.9
1577530800,12/28/2019 11:00,BTC/USD,7352,7352,7321,7330.55,197566.29,26.96
1577527200,12/28/2019 10:00,BTC/USD,7331.1,7352,7329.5,7352,223703.57,30.5
1577523600,12/28/2019 9:00,BTC/USD,7328.9,7339.3,7321.8,7331.1,165690.7,22.6
1577520000,12/28/2019 8:00,BTC/USD,7335.18,7340.32,7300,7328.9,544596.56,74.44
1577516400,12/28/2019 7:00,BTC/USD,7331.2,7349.2,7325.9,7335.18,695874.41,94.83
1577512800,12/28/2019 6:00,BTC/USD,7359.99,7388,7331.1,7331.2,1013810.71,137.6
1577509200,12/28/2019 5:00,BTC/USD,7338.2,7364.3,7338.2,7359.99,540820.36,73.52
1577505600,12/28/2019 4:00,BTC/USD,7324.6,7349.5,7324.5,7338.2,297504.33,40.54
1577502000,12/28/2019 3:00,BTC/USD,7338.68,7341.2,7322.3,7324.6,172271.2,23.5
1577498400,12/28/2019 2:00,BTC/USD,7346.69,7364.2,7313.8,7338.68,642493.66,87.57
1577494800,12/28/2019 1:00,BTC/USD,7344.2,7364.4,7336.2,7346.69,1488474.04,202.37
1577491200,12/28/2019 0:00,BTC/USD,7287,7349.9,7279.2,7344.2,2034884.49,277.77
1577487600,12/27/2019 23:00,BTC/USD,7276.2,7289.3,7270.9,7287,288959.57,39.68
1577484000,12/27/2019 22:00,BTC/USD,7265.9,7288.4,7262.4,7276.2,410403.48,56.4
1577480400,12/27/2019 21:00,BTC/USD,7258.9,7266.5,7249.5,7265.9,951573.62,131.07
1577476800,12/27/2019 20:00,BTC/USD,7250.81,7268.7,7250.81,7258.9,776132.75,106.87
1577473200,12/27/2019 19:00,BTC/USD,7254.5,7262.2,7228.1,7250.81,329530.78,45.47
1577469600,12/27/2019 18:00,BTC/USD,7238.1,7267.7,7238,7254.5,499789.72,68.9
1577466000,12/27/2019 17:00,BTC/USD,7232,7247.9,7217,7238.1,607157.63,83.93
1577462400,12/27/2019 16:00,BTC/USD,7275.4,7300,7211.3,7232,1892539.37,260.43
1577458800,12/27/2019 15:00,BTC/USD,7230.94,7295.6,7230.94,7275.4,1240410.97,170.84
1577455200,12/27/2019 14:00,BTC/USD,7214.6,7234.2,7213,7230.94,2328952.78,322.17
1577451600,12/27/2019 13:00,BTC/USD,7240.7,7279.4,7198.7,7214.6,1876178.17,259.34
1577448000,12/27/2019 12:00,BTC/USD,7147.1,7250,7114.1,7240.7,3671877.04,512.22
1577444400,12/27/2019 11:00,BTC/USD,7210.3,7212.3,7113.3,7147.1,4464506.27,623.47
1577440800,12/27/2019 10:00,BTC/USD,7206.9,7222.3,7202.6,7210.3,336788.23,46.7
1577437200,12/27/2019 9:00,BTC/USD,7220.4,7220.6,7204.3,7206.9,580315.21,80.48
1577433600,12/27/2019 8:00,BTC/USD,7207.74,7226.3,7198.5,7220.4,310440.05,43.04
1577430000,12/27/2019 7:00,BTC/USD,7231.93,7231.93,7191.7,7207.74,690601.2,95.83
1577426400,12/27/2019 6:00,BTC/USD,7238.9,7239,7221.2,7231.93,813331.02,112.57
1577422800,12/27/2019 5:00,BTC/USD,7227.1,7245.5,7226.2,7238.9,512371.68,70.81
1577419200,12/27/2019 4:00,BTC/USD,7260.1,7262.1,7227.1,7227.1,603282,83.24
1577415600,12/27/2019 3:00,BTC/USD,7255.3,7260.3,7250.2,7260.1,284999.57,39.28
1577412000,12/27/2019 2:00,BTC/USD,7232.6,7275.1,7232.6,7255.3,3996184.75,551.19
1577408400,12/27/2019 1:00,BTC/USD,7235,7237.2,7229.6,7232.6,506809.52,70.07
1577404800,12/27/2019 0:00,BTC/USD,7233.1,7260.5,7224.5,7235,888190.26,122.64
1577401200,12/26/2019 23:00,BTC/USD,7236.5,7246.6,7222.4,7233.1,1292672.72,178.65
1577397600,12/26/2019 22:00,BTC/USD,7225.1,7237,7181.8,7236.5,2643420.99,366.7
1577394000,12/26/2019 21:00,BTC/USD,7279.6,7279.6,7224.3,7225.1,1760455.94,242.76
1577390400,12/26/2019 20:00,BTC/USD,7328.5,7351.9,7269.9,7279.6,2262124.13,309.96
1577386800,12/26/2019 19:00,BTC/USD,7388,7465,7270.2,7328.5,5254688.72,712.7
1577383200,12/26/2019 18:00,BTC/USD,7391.6,7412.6,7375.2,7388,975262.53,131.93
1577379600,12/26/2019 17:00,BTC/USD,7355.4,7409.5,7355.4,7391.6,3103293.58,420.37
1577376000,12/26/2019 16:00,BTC/USD,7255.5,7360.9,7219.8,7355.4,7779364.02,1062.21
1577372400,12/26/2019 15:00,BTC/USD,7235.8,7264,7235.8,7255.5,1115142.72,153.91
1577368800,12/26/2019 14:00,BTC/USD,7232.07,7235.9,7223.3,7235.8,398482.07,55.13
1577365200,12/26/2019 13:00,BTC/USD,7236.8,7236.8,7224.2,7232.07,435997.21,60.3
1577361600,12/26/2019 12:00,BTC/USD,7210.6,7237.2,7207.4,7236.8,1040132.43,143.99
1577358000,12/26/2019 11:00,BTC/USD,7241.1,7241.2,7202.73,7210.6,1538887.58,213.1
1577354400,12/26/2019 10:00,BTC/USD,7235.9,7241.2,7235.9,7241.1,710888.93,98.22
1577350800,12/26/2019 9:00,BTC/USD,7246.2,7250.1,7235.3,7235.9,893403.61,123.33
1577347200,12/26/2019 8:00,BTC/USD,7222.71,7250.9,7222.71,7246.2,344457.83,47.59
1577343600,12/26/2019 7:00,BTC/USD,7222.13,7224.1,7221.9,7222.71,154795.47,21.43
1577340000,12/26/2019 6:00,BTC/USD,7195.77,7231.7,7195.7,7222.13,379017.47,52.5
1577336400,12/26/2019 5:00,BTC/USD,7204.85,7204.85,7195.71,7195.77,276539.04,38.4
1577332800,12/26/2019 4:00,BTC/USD,7202.8,7205.3,7202,7204.85,117687.17,16.34
1577329200,12/26/2019 3:00,BTC/USD,7223.1,7223.1,7200,7202.8,273002.71,37.85
1577325600,12/26/2019 2:00,BTC/USD,7220.41,7223.4,7220.41,7223.1,74228.89,10.28
1577322000,12/26/2019 1:00,BTC/USD,7220.4,7220.5,7216.2,7220.41,573822.63,79.5
1577318400,12/26/2019 0:00,BTC/USD,7220.1,7232.7,7220.04,7220.4,999288.61,138.32
1577314800,12/25/2019 23:00,BTC/USD,7230,7230.08,7219.8,7220.1,527511.07,73.04
1577311200,12/25/2019 22:00,BTC/USD,7236.8,7237.98,7205.1,7230,1488547,206.24
1577307600,12/25/2019 21:00,BTC/USD,7256.06,7263,7231.65,7236.8,1214972.64,167.71
1577304000,12/25/2019 20:00,BTC/USD,7258.14,7294.2,7243.1,7256.06,4373512.72,601.79
1577300400,12/25/2019 19:00,BTC/USD,7195.88,7268.1,7192.7,7258.14,2074301.13,287.08
1577296800,12/25/2019 18:00,BTC/USD,7171.7,7197.9,7166.8,7195.88,875202.15,121.9
1577293200,12/25/2019 17:00,BTC/USD,7158,7191.9,7152.9,7171.7,1281200.92,178.61
1577289600,12/25/2019 16:00,BTC/USD,7215,7222.6,7113.2,7158,3577424.23,499.8
1577286000,12/25/2019 15:00,BTC/USD,7215.35,7224.8,7208.8,7215,432429.5,59.94
1577282400,12/25/2019 14:00,BTC/USD,7209.8,7222,7200.1,7215.35,376675.49,52.22
1577278800,12/25/2019 13:00,BTC/USD,7250,7250,7207.71,7209.8,658650.54,91.25
1577275200,12/25/2019 12:00,BTC/USD,7241.9,7273,7200,7250,1174676.21,162.34
1577271600,12/25/2019 11:00,BTC/USD,7258.54,7258.54,7241.9,7241.9,621065.16,85.71
1577268000,12/25/2019 10:00,BTC/USD,7253.2,7259.1,7241,7258.54,340061.98,46.91
1577264400,12/25/2019 9:00,BTC/USD,7273.9,7284.4,7250.2,7253.2,1312328.67,180.5
1577260800,12/25/2019 8:00,BTC/USD,7274.2,7289.4,7271.5,7273.9,1311594.54,180.21
